id,ime,cena,1.registracija,Prevoženih,Gorivo,Menjalnik,Motor,Baterija,Starost
22782048,BMW serija 3 Touring: M340i xDrive|Pano|Adaptive|360kam|NOV MODEL LCI II,61990.0,2025,8700 km,bencinski motor,avtomatski menjalnik,"2998 ccm, 275 kW / 374 KM",,
22704698,BMW serija 5: 520xd M PAKET - ACC - SLO,61990.0,2025,25478 km,diesel motor,avtomatski menjalnik,"1995 ccm, 145 kW / 197 KM",,
21972133,BMW serija X5: xDrive30d-M PAKET-22COL-HEADUP-KAMERA360-NAVI-AC,61950.0,2023,145000 km,diesel motor,avtomatski menjalnik,"2993 ccm, 219 kW / 298 KM",,
22353738,BMW serija X3: X3 20d xDrive ZALOGA,74191.0,,,diesel motor,avtomatski menjalnik,"1995 ccm, 145 kW / 197 KM",,NOVO
22762801,BMW serija 5 Touring: 520d xDrive Avt.BOWERS-360-KLJUKA-M PRO-TOP OPREMA,92775.0,2025,30000 km,diesel motor,avtomatski menjalnik,"1995 ccm, 145 kW / 197 KM",,
21335295,BMW serija 5: 520d M-Paket AKCIJSKI NAROČILO,72003.0,,,diesel motor,avtomatski menjalnik,"1995 ccm, 145 kW / 197 KM",,NOVO
21503038,BMW serija X3: X3 20d xDrive M Sport - AKCIJA ,71242.0,,,diesel motor,avtomatski menjalnik,"1995 ccm, 145 kW / 197 KM",,NOVO
18770440,BMW serija X1: M35i xD - SPREJEMAMO NAROČILA,68700.0,,,bencinski motor,avtomatski menjalnik,"1998 ccm, 221 kW / 300 KM",,NOVO
21482666,BMW Z4 M 40i,61800.0,2024,1480 km,bencinski motor,avtomatski menjalnik,"2998 ccm, 250 kW / 340 KM",,
22499655,BMW serija 3 Touring: 320d Touring Avt DOBAVA TAKOJ,72159.0,,,diesel motor,avtomatski menjalnik,"1995 ccm, 140 kW / 190 KM",,NOVO
22554569,BMW serija 3: 320d Avt. Touring,72195.0,,,diesel motor,avtomatski menjalnik,"1995 ccm, 140 kW / 190 KM",,NOVO
20302456,BMW serija X3: 30e xDrive AKCIJA SPREJEMAMO NAROČILA,70530.0,,,hibridni pogon,avtomatski menjalnik,"1998 ccm, 220 kW / 299 KM",,NOVO
21998366,BMW serija X3: 20d xDrive M SPORT AKCIJSKI MODEL,70653.0,,,diesel motor,avtomatski menjalnik,"1995 ccm, 145 kW / 197 KM",,NOVO
19738798,BMW serija X3: X3 xDrive20d  MSPORT,61490.0,,,diesel motor,avtomatski menjalnik,"1995 ccm, 145 kW / 197 KM",,NOVO
22574335,BMW serija X3: xDrive20d Avt. - NA ZALOGI,71052.0,,,diesel motor,avtomatski menjalnik,"1995 ccm, 145 kW / 197 KM",,NOVO
22556815,BMW serija X3: xDrive20d Avt. M SPORT AKCIJSKI MODEL,70653.0,,,diesel motor,avtomatski menjalnik,"1995 ccm, 145 kW / 197 KM",,NOVO
22707962,BMW M5 Competition,61000.0,2021,78928 km,bencinski motor,avtomatski menjalnik,"4395 ccm, 460 kW / 625 KM",,
22482326,BMW M2 Live COCKPIT HEADup HARMAN KARDON KAMERA ALU 20col,62999.0,2023,15400 km,bencinski motor,ročni menjalnik,"2993 ccm, 338 kW / 460 KM",,
21455180,BMW M2 1.lastnik-HARMAN-KAMERA-ACC-GRETJE SEDEZEV…,62990.0,2024,24800 km,bencinski motor,avtomatski menjalnik,"2993 ccm, 338 kW / 460 KM",,
21396417,BMW serija X3: X3 30e xDrive  ,70530.0,,,hibridni pogon,avtomatski menjalnik,"1998 ccm, 220 kW / 299 KM",,NOVO
22069325,BMW serija X6: M50d |Laser|Panorama|Harman|Kljuka|HUD|ACC|360,60990.0,2020,104000 km,diesel motor,avtomatski menjalnik,"2993 ccm, 294 kW / 400 KM",,
21338302,BMW serija 5 Touring: 520i M-Paket AKCIJSKI NAROČILO,70679.0,,,bencinski motor,avtomatski menjalnik,"1998 ccm, 153 kW / 208 KM",,NOVO
21898095,BMW serija 5: 520i  AT  M Sport,60900.0,,,bencinski motor,avtomatski menjalnik,"1998 ccm, 153 kW / 208 KM",,NOVO
22001173,BMW serija X3: 20 xDrive M SPORT AKCIJSKI MODEL,69453.0,,,bencinski motor,avtomatski menjalnik,"1998 ccm, 153 kW / 208 KM",,NOVO
21311140,BMW serija X3: BMW X3 20 xDrive M SPORT,60490.0,,,bencinski motor,avtomatski menjalnik,"1998 ccm, 153 kW / 208 KM",,NOVO
22556799,BMW serija X3: xDrive20i Avt. M SPORT AKCIJSKI MODEL,69453.0,,,bencinski motor,avtomatski menjalnik,"1998 ccm, 140 kW / 190 KM",,NOVO
22628124,BMW iX1 xDrive30 M SPORT ZALOGA,67411.0,,,elektro pogon,,230 kW,65 kWh,NOVO
20567741,BMW serija 3 Touring: M340d xDrive TOP OPREMA,90326.0,2024,20000 km,diesel motor,avtomatski menjalnik,"2993 ccm, 250 kW / 340 KM",,
19287301,BMW serija 5 Touring: 520d NOV MODEL,72732.0,,,diesel motor,avtomatski menjalnik,"1995 ccm, 140 kW / 190 KM",,NOVO
22694204,BMW serija 5: 520d Avt.MSport Pro-20COL-ICONIC-KAM360-HARMAN-HUD,59999.0,2025,31356 km,diesel motor,avtomatski menjalnik,"1995 ccm, 145 kW / 197 KM",,
18484814,BMW serija 5: 520d Limuzina M SPORT,59999.0,,,diesel motor,avtomatski menjalnik,"1995 ccm, 145 kW / 197 KM",,NOVO
22621840,BMW serija 7: 740d xDrive Avt.-STR.OKNO-SOFT CLOSE-LASER-ZRAČNO,59999.0,2021,37709 km,diesel motor,avtomatski menjalnik,"2993 ccm, 250 kW / 340 KM",,
22713248,BMW serija X3: X3 30e xDrive  AT -HARMAN-PANORAMA-KAM360-20COL...,59999.0,2025,1300 km,hibridni pogon,avtomatski menjalnik,"1998 ccm, 220 kW / 299 KM",,
22557890,BMW serija X3: xDrive20d Avt. M-SPORT +ICONIC+HARMAN...,59999.0,2025,16000 km,diesel motor,avtomatski menjalnik,"1995 ccm, 145 kW / 197 KM",,
22777511,BMW serija X6: xDrive30d -M PAKET-CRYSTAL-RADAR-VIRTUAL-LASER,59999.0,2022,40442 km,diesel motor,avtomatski menjalnik,"2993 ccm, 210 kW / 286 KM",,
22790459,Mercedes-Benz S-Razred S 350 PANO - 21 COL - AMBIENT - 4 x EL. SEDEŽI ,22990.0,2014,195890 km,diesel motor,avtomatski menjalnik,"2987 ccm, 190 kW / 258 KM",,
22790454,Mercedes-Benz GLE-Razred 350d|4Matic|AMG|SoftC|Pano|Masaža|Hlaj|360K|Klju..,50990.0,2019,99800 km,diesel motor,avtomatski menjalnik,"2925 ccm, 200 kW / 272 KM",,
22790445,Mercedes-Benz C-Razred C Coupe 180 AMG Line+PANO+samo 107000km,21990.0,2016,107000 km,bencinski motor,avtomatski menjalnik,"1595 ccm, 115 kW / 156 KM",,
22639994,Mercedes-Benz B-Razred B 180 d Progressive Avt.||SLO POREKLO||SAMO 48K|F1,20990.0,2021,48220 km,diesel motor,avtomatski menjalnik,"1950 ccm, 85 kW / 116 KM",,
22790406,Mercedes-Benz GLA-Razred 180 d Progressive Avt. |360Kamera|LineAss|Gretje|.,33990.0,2024,12000 km,diesel motor,avtomatski menjalnik,"1950 ccm, 85 kW / 116 KM",,
22790390,Mercedes-Benz CLS-Razred AMG 53 4MATIC+ |Zračno|360K|Kljuka|Burm|Memory|R..,67990.0,2022,65000 km,bencinski motor,avtomatski menjalnik,"2999 ccm, 320 kW / 435 KM",,
22790354,Mercedes-Benz GLE coupe AMG GLE 53 4Matic+|Pano|ACC|HUD|Hlaj|360K|Kljuka|.,74990.0,2020,55900 km,bencinski motor,avtomatski menjalnik,"2999 ccm, 320 kW / 435 KM",,
22790324,Mercedes-Benz A-Razred A 200 AMG 64.500km SLO PANO ALKANT VIRTUAL KOT NOV,,2019,64500 km,bencinski motor,avtomatski menjalnik,"1332 ccm, 120 kW / 163 KM",,
22790323,Mercedes-Benz GLK-Razred GLK 220 CDI 4MATIC Avt. AMG Premium,11990.0,2013,206000 km,diesel motor,avtomatski menjalnik,"2143 ccm, 125 kW / 170 KM",,
22790309,Mercedes-Benz GLS-Razred 450d|4M|AMG|Pano|Zračno|HUD|ACC|Kljuka|Webasto|3,114990.0,2025,17000 km,diesel motor,avtomatski menjalnik,"2989 ccm, 270 kW / 367 KM",,
22790305,Mercedes-Benz C-Razred C 180 AMG Line Avt.+KAMERA+KLJUKA,31490.0,2021,111447 km,bencinski motor,avtomatski menjalnik,"1496 ccm, 125 kW / 170 KM",,
22790280,Mercedes-Benz E-Razred E220d 4MATIC AMG Avt.-KEYLESS-WIDESCREEN-MULTIBEAM,29900.0,2020,220860 km,diesel motor,avtomatski menjalnik,"1950 ccm, 143 kW / 194 KM",,
22790231,Mercedes-Benz V-Razred V 300 d 4MATIC AMG LINIJA DOLGI AUT 8X SEDEŽ,,2025,16905 km,diesel motor,avtomatski menjalnik,"1950 ccm, 174 kW / 237 KM",,
22790139,Mercedes-Benz GLE-Razred GLE 300 d 4MATIC Avt+180KW+F1+MAX OPREMA+64 469KM,52750.0,2019,64469 km,diesel motor,avtomatski menjalnik,"1993 ccm, 180 kW / 245 KM",,
22790137,Mercedes-Benz GLB-Razred GLB 220 d 8G DCT+LED+DISTRONIC+KAMERA+MEMORY,28970.0,2021,101539 km,diesel motor,avtomatski menjalnik,"1950 ccm, 140 kW / 190 KM",,
22595238,Mercedes-Benz GLA-Razred 200 CDI SLO.POREKLO-LED-XENON-ŠPORTNI SEDEŽI-TOP,11790.0,2015,207300 km,diesel motor,avtomatski menjalnik,"2143 ccm, 100 kW / 136 KM",,
22205435,Mercedes-Benz E-Razred 200 1.LASTNIK-96.000km-MASAŽA-AMBIENT-KAMERE-LED,23890.0,2016,96500 km,bencinski motor,avtomatski menjalnik,"1991 ccm, 135 kW / 184 KM",,
22790095,Mercedes-Benz C-Razred 200D-AUT-AMG-LINE-PANOR-KAMERA-BIXENON-LED-MRTVI..,15850.0,2018,205000 km,diesel motor,avtomatski menjalnik,"2143 ccm, 100 kW / 136 KM",,
22790049,Mercedes-Benz V-Razred V 300 d 4MATIC AMG LINE dolgi AUT 7 SED TOP OPREMA,,2025,5002 km,diesel motor,avtomatski menjalnik,"1950 ccm, 174 kW / 237 KM",,
22790019,Mercedes-Benz V-Razred V 220 d Avantgarde dolgi,33950.0,2018,239500 km,diesel motor,avtomatski menjalnik,"2143 ccm, 120 kW / 163 KM",,
22721461,Mercedes-Benz CLA Shooting Brake 220 d4MATIC AMG Line Avt.|Pano|Gr.sed|- V PRIPRAVI,,2021,110746 km,diesel motor,avtomatski menjalnik,"1950 ccm, 140 kW / 190 KM",,
22752938,Mercedes-Benz C-Razred 220d T Avt.|HUD|Koti|ACC|Memory| + 5 LET JAMSTVA,,2023,123953 km,diesel motor,avtomatski menjalnik,"1993 ccm, 147 kW / 200 KM",,
22734406,Mercedes-Benz GLC-Razred 300de 4MATIC Avt.|Koti|ACC|Gr.Sed|+5 LET JAMSTVA,,2021,140857 km,hibridni pogon,avtomatski menjalnik,"1950 ccm, 225 kW / 306 KM",,
22734326,Mercedes-Benz A-Razred 200 AMG Line Avt.|Kamera|Lane| + 5 LET JAMSTVA,,2023,12296 km,bencinski motor,avtomatski menjalnik,"1332 ccm, 120 kW / 163 KM",,
22733928,Mercedes-Benz CLA-Razred 200 Coupe Aut.|Kamera|Lane| + 5 LET JAMSTVA,,2023,70530 km,bencinski motor,avtomatski menjalnik,"1332 ccm, 120 kW / 163 KM",,
22733185,Mercedes-Benz GLC-Razred 300e 4MATIC Avantgarde Avt.|Memory|ACC|+5LET JAMST,,2023,117556 km,hibridni pogon,avtomatski menjalnik,"1999 ccm, 230 kW / 313 KM",,
22732980,Mercedes-Benz A-Razred 180 Aut. Style line|Kamera|Lane| + 5 LET JAMSTVA,,2022,95125 km,bencinski motor,avtomatski menjalnik,"1332 ccm, 100 kW / 136 KM",,
22732778,Mercedes-Benz CLA Shooting Brake 250e Shooting Brake Avt. |LANE|DAB|NAVI|KAMERA,,2022,125649 km,hibridni pogon,avtomatski menjalnik,"1332 ccm, 160 kW / 218 KM",,
22730740,Mercedes-Benz GLB-Razred 200d 4MATIC AMG Line Avt.|Multibeam|Burmester,,2024,56343 km,diesel motor,avtomatski menjalnik,"1950 ccm, 110 kW / 150 KM",,
22789939,Mercedes-Benz C-Razred C 220 d • AMG • Led • 360 Kam • Acc ,33900.0,2022,79000 km,diesel motor,avtomatski menjalnik,"1993 ccm, 147 kW / 200 KM",,
22789905,Mercedes-Benz CLA Shooting Brake CLA 220 d Shooting Brake AMG Line Avt.,19900.0,2017,130000 km,diesel motor,avtomatski menjalnik,"2143 ccm, 130 kW / 177 KM",,
22789850,Mercedes-Benz GLB-Razred GLB 180D AVT. LED-VIRTUAL-KAMERA-NAVI-ALU,23950.0,2021,138598 km,diesel motor,avtomatski menjalnik,"1950 ccm, 85 kW / 116 KM",,
22789833,Mercedes-Benz C-Razred C 220 BlueTEC T Avantgarde,12900.0,2015,205521 km,diesel motor,avtomatski menjalnik,"2143 ccm, 125 kW / 170 KM",,
22789823,Mercedes-Benz GLC-Razred GLC 220 d 4MATIC-MULTIBEAM . WEBASTO. MRTVI KOT,30790.0,2019,106523 km,diesel motor,avtomatski menjalnik,"1950 ccm, 143 kW / 194 KM",,
22789822,Mercedes-Benz V-Razred 250d AMG line dolgi Avt. 360| ELvrata| HLADILNIK,39990.0,2018,177000 km,diesel motor,avtomatski menjalnik,"2143 ccm, 140 kW / 190 KM",,
22789819,Mercedes-Benz A-Razred A Limuzina 180 d AMG Line Avt. LED NAVI BE,19990.0,2019,149166 km,diesel motor,avtomatski menjalnik,"1461 ccm, 85 kW / 116 KM",,
22789817,Mercedes-Benz CLA-Razred CLA 200 AMG Line,25000.0,2023,69000 km,bencinski motor,avtomatski menjalnik,"1332 ccm, 120 kW / 163 KM",,
22684474,Mercedes-Benz GLE-Razred 300D•AMG•PANO•sRAČNO•ACC•20COL•AMBI•KLJUKA,44490.0,2019,135609 km,diesel motor,avtomatski menjalnik,"1950 ccm, 180 kW / 245 KM",,
22789781,Mercedes-Benz C-Razred C 220D-125KW-AUT-9G-4MATIC-MRTVI KOTI-GR.SED-,11945.0,2016,237852 km,diesel motor,avtomatski menjalnik,"2143 ccm, 125 kW / 170 KM",,
22789762,Mercedes-Benz GLE-Razred 300d-4MATIC-AMG-ZRAČNO-PAN-HLAJENJE-SED-KAM-360-,40650.0,2021,190700 km,diesel motor,avtomatski menjalnik,"1950 ccm, 180 kW / 245 KM",,
22789761,Mercedes-Benz B-Razred B 200 d DCT KAMERA -AUTOMATIK,18900.0,2021,164350 km,diesel motor,avtomatski menjalnik,"1950 ccm, 110 kW / 150 KM",,
22789729,Mercedes-Benz A-Razred A 200 d AMG Line+LED+18 COL+NAVI+KAMERA+ODLIČEN,,2016,210000 km,diesel motor,ročni menjalnik,"2143 ccm, 100 kW / 136 KM",,
22789695,Mercedes-Benz X-Razred 350D 4-MATIC+360°+ROLO+KLJUKA+KEYLESS GO+NAVI,39990.0,2020,133000 km,diesel motor,avtomatski menjalnik,"2987 ccm, 190 kW / 258 KM",,
22789694,Mercedes-Benz GLC coupe GLC 200d AMG Line+SAMO 50.000KM+19 COL+LED+NAVI,,2021,50000 km,diesel motor,avtomatski menjalnik,"1950 ccm, 120 kW / 163 KM",,
22789692,Mercedes-Benz GLE-Razred GLE 400 d 4MATIC AMG Line+ZRAČNO+PANO+DISTRONIC,50990.0,2019,145000 km,diesel motor,avtomatski menjalnik,"2925 ccm, 243 kW / 330 KM",,
22789691,Mercedes-Benz GLE coupe GLE 450 d 4MATIC Coupe AMG Line+22COL+ZRAČNO+PANO,91990.0,2025,25000 km,diesel motor,avtomatski menjalnik,"2989 ccm, 270 kW / 367 KM",,
22789677,Mercedes-Benz C-Razred C 220 d AMG Line Avt. ACC-VIRTUAL-LED-GRETJE S,28790.0,2022,129782 km,diesel motor,avtomatski menjalnik,"1993 ccm, 147 kW / 200 KM",,
22789635,Mercedes-Benz E-Razred E 220 BlueTEC T Avantgarde,11450.0,2015,242700 km,diesel motor,avtomatski menjalnik,"2143 ccm, 125 kW / 170 KM",,
22768625,Mercedes-Benz AMG GT 4-vratni Coupe 43|MAT|HL-SED|360-KAM|ZVOK|MODE|BURMAISTER|AIR|TOP,52990.0,2020,149297 km,bencinski motor,avtomatski menjalnik,"2999 ccm, 286 kW / 389 KM",,
21764598,Mercedes-Benz C-Razred 200 d AMG Line  TOP CENA,65574.0,,,diesel motor,avtomatski menjalnik,"1993 ccm, 120 kW / 163 KM",,NOVO
22535604,Mercedes-Benz EQE 300 PRO-WLTP DOSEG 660KM-LED-KAM-DAB-NAVI-VIDEO,53990.0,2025,10316 km,elektro pogon,,180 kW,100 kWh,
22612504,Mercedes-Benz E-Razred E200 CABRIO AMG LINE - AVTOMATIK - BURMESTER HI-FI,52990.0,2023,26957 km,bencinski motor,avtomatski menjalnik,"1991 ccm, 145 kW / 197 KM",,
22405181,Mercedes-Benz GLB-Razred GLB 200 Progressive Avt.,60308.0,2026,,bencinski motor,avtomatski menjalnik,"1332 ccm, 120 kW / 163 KM",,
22710919,Mercedes-Benz GLC-Razred 300d 4MATIC |AMG|DIST+|Kljuka|Pano|360|DIGITAL|HUD,52990.0,2024,87600 km,diesel motor,avtomatski menjalnik,"1993 ccm, 215 kW / 292 KM",,
22757665,Mercedes-Benz E-Razred E 220 d T AMG Line Avt.,53988.0,2025,15928 km,diesel motor,avtomatski menjalnik,"1993 ccm, 145 kW / 197 KM",,
22617020,Mercedes-Benz GLC-Razred GLC 220d 4MATIC AMG Line Avt. + Night paket,52900.0,2023,51000 km,diesel motor,avtomatski menjalnik,"1993 ccm, 145 kW / 197 KM",,
22485689,Mercedes-Benz CLA Shooting Brake 200 AMG line,58641.0,2026,1000 km,bencinski motor,avtomatski menjalnik,"1499 ccm, 120 kW / 163 KM",,
22657918,Mercedes-Benz C-Razred C Cabrio 63 S AMG Avt.,52890.0,2017,86000 km,bencinski motor,avtomatski menjalnik,"3982 ccm, 375 kW / 510 KM",,
22527962,Mercedes-Benz GLC-Razred GLC 200 4MATIC HYBRID AMG LiNE FULL LED ACC ALU20,52880.0,2023,32000 km,bencinski motor,avtomatski menjalnik,"1999 ccm, 150 kW / 204 KM",,
22465864,Mercedes-Benz GLC-Razred 220d 4MATIC AMG - Line Avt.  FULL OPREMA,52800.0,2024,73890 km,diesel motor,avtomatski menjalnik,"1993 ccm, 145 kW / 197 KM",,
21390928,Mercedes-Benz GLE-Razred GLE 400 d 4MATIC AMG PANORAMA,52500.0,2020,169800 km,diesel motor,avtomatski menjalnik,"2925 ccm, 243 kW / 330 KM",,
21456446,Mercedes-Benz V-Razred Marco Polo V250D 4MATIC AUT.,52500.0,2018,86500 km,diesel motor,avtomatski menjalnik,"2140 ccm, 142 kW / 193 KM",,
22604992,Mercedes-Benz V-Razred V 250 d,52500.0,2023,86000 km,diesel motor,avtomatski menjalnik,"1950 ccm, 140 kW / 190 KM",,
21457748,Mercedes-Benz V-Razred V 300 d DOLGI. AMG. VLJ. KLUKA.HLJ SEDEŽE.WEBASTO,52500.0,2022,66900 km,diesel motor,avtomatski menjalnik,"1950 ccm, 174 kW / 237 KM",,
21975425,Mercedes-Benz GLE-Razred GLE 350 d 4MATIC • AMG Line •  AIRMATIC • Masaža •,52490.0,2019,78470 km,diesel motor,avtomatski menjalnik,"2925 ccm, 200 kW / 272 KM",,
22775747,Mercedes-Benz CLA-Razred CLA 250+ EQ Tech AMG Line,53488.0,2025,5385 km,elektro pogon,,200 kW,85 kWh,
22455478,Mercedes-Benz GLC-Razred 200 4MATIC |AMG|DIGITAL|Kljuka|HUD|ACC|360|KeyGO,52480.0,2023,44300 km,bencinski motor,avtomatski menjalnik,"1999 ccm, 150 kW / 204 KM",,
22694045,Mercedes-Benz CLA Shooting Brake AMG Line- AKCIJA Night Edition - ZALOGA,60951.0,,,bencinski motor,avtomatski menjalnik,"1499 ccm, 120 kW / 163 KM",,NOVO
21622411,Mercedes-Benz GLE-Razred 350de,52000.0,2021,104800 km,hibridni pogon,avtomatski menjalnik,"2000 ccm, 143 kW / 194 KM",,
22728271,Mercedes-Benz CLA-Razred CLA 200 AMG Line Avt.,51990.0,2026,20 km,bencinski motor,avtomatski menjalnik,"1499 ccm, 120 kW / 163 KM",,
22762123,Mercedes-Benz EQE 300|AMG Line|DigitalL|Kamera|ACC|Kljuka|Memory|...,51990.0,2024,40000 km,elektro pogon,,180 kW,89 kWh,
22753450,Mercedes-Benz V-Razred V 300 d 4MATIC-AMG LINE-EL.VRATA-LONG-ACC-SLO,51990.0,2022,127000 km,diesel motor,avtomatski menjalnik,"1950 ccm, 174 kW / 237 KM",,
22534745,Mercedes-Benz CLA-Razred 220 4matic coupe AMG Edition. DISTRONIC...,52990.0,2025,16579 km,bencinski motor,avtomatski menjalnik,"1991 ccm, 140 kW / 190 KM",,
22524010,Mercedes-Benz CLA-Razred 45 S AMG 4 MATIC AERO PACK,51900.0,2022,65000 km,bencinski motor,avtomatski menjalnik,"1991 ccm, 310 kW / 421 KM",,
22479056,Mercedes-Benz CLE-Razred Coupé 200 AMG Line Avt-PANORAMA-KEYLESS-ACC-KAMERA,51580.0,2023,23229 km,bencinski motor,avtomatski menjalnik,"1999 ccm, 150 kW / 204 KM",,
22740106,Mercedes-Benz GLC-Razred GLC 300d 4MATIC AMG Line Avt.,51500.0,2025,25500 km,diesel motor,avtomatski menjalnik,"1993 ccm, 215 kW / 292 KM",,
21249871,Mercedes-Benz E-Razred E 300 de 4MATIC T - FIX OM - 4.99 ,51490.0,2024,42000 km,diesel motor,avtomatski menjalnik,"1993 ccm, 145 kW / 197 KM",,
22720705,Mercedes-Benz GLA-Razred GLA 200d AMG EDITION Avt.,57423.0,,,diesel motor,avtomatski menjalnik,"1950 ccm, 110 kW / 150 KM",,NOVO
22698887,Mercedes-Benz GLC-Razred GLC 220d 4MATIC AMG Line VSA MOŽNA OPREMA.HLAJ SED,51490.0,2023,62000 km,diesel motor,avtomatski menjalnik,"1993 ccm, 145 kW / 197 KM",,
21427271,Mercedes-Benz GLE-Razred GLE 350 de 4MATIC AMG PANORAMA ZRAČNO VZMETENJE,50999.0,2021,129872 km,hibridni pogon,avtomatski menjalnik,"1950 ccm, 235 kW / 320 KM",,
22757111,Mercedes-Benz E-Razred 300de |4MATIC|AMG Line|ACC|Kamera|Kljuka|Gretje|..,50990.0,2024,44000 km,hibridni pogon,avtomatski menjalnik,"1993 ccm, 230 kW / 313 KM",,
22553571,Mercedes-Benz E-Razred E 220 d 4MATIC Exclusive Avt.,,2023,20190 km,diesel motor,avtomatski menjalnik,"1993 ccm, 147 kW / 200 KM",,
22742402,Mercedes-Benz GLA-Razred GLA 200 AMG EDITION Avt. panorama,55402.0,,,bencinski motor,avtomatski menjalnik,"1332 ccm, 120 kW / 163 KM",,NOVO
22780307,Mercedes-Benz GLC-Razred 200|4Matic|AMG|360K|Memory|ACC|KeyGo|Usnje|Gretje,50990.0,2023,26500 km,bencinski motor,avtomatski menjalnik,"1999 ccm, 150 kW / 204 KM",,
20107382,Mercedes-Benz GLE-Razred GLE 300 d 4MATIC-AMG-HEAD UP-PANORAMA-ZRAČNO-,50900.0,2019,99352 km,diesel motor,avtomatski menjalnik,"1993 ccm, 180 kW / 245 KM",,
21132542,Mercedes-Benz EQE 300,50800.0,2023,19500 km,elektro pogon,,195 kW,96 kWh,
22783236,Mercedes-Benz A-Razred A 45 AMG S 4MATIC+ Avt. - AERO-PERFORMANCE SEAT,50500.0,2021,21900 km,bencinski motor,avtomatski menjalnik,"1991 ccm, 310 kW / 421 KM",,
22743805,Mercedes-Benz GLE-Razred GLE 350 e 4MATIC 3x AMG Line Avt.,50020.0,2021,181000 km,hibridni pogon,avtomatski menjalnik,"1991 ccm, 245 kW / 333 KM",,
22784671,Mercedes-Benz A-Razred A 45S AMG  4MATIC+ •MAT•PANO•VIRTUAL•RECARO•360 KA,50000.0,2021,99027 km,bencinski motor,avtomatski menjalnik,"1991 ccm, 310 kW / 421 KM",,
22725882,Mercedes-Benz CLA-Razred AMG CLA 45 S 4MATIC+,50000.0,2021,57000 km,bencinski motor,avtomatski menjalnik,"1991 ccm, 310 kW / 421 KM",,
22778442,Mercedes-Benz CLE-Razred 200 coupe|AMG line|PANORAMA|NIGHT|MEMORY|,49999.0,2024,23290 km,bencinski motor,avtomatski menjalnik,"1999 ccm, 150 kW / 204 KM",,
22513383,Mercedes-Benz GLC-Razred GLC 300d 4MATIC  Avt.,49999.0,2024,30000 km,diesel motor,avtomatski menjalnik,"1993 ccm, 198 kW / 269 KM",,
22609519,Mercedes-Benz V-Razred V 300d AMG Exclusive dolgi Avt-KAM360-BURMESTER-VK,49999.0,2022,109127 km,diesel motor,avtomatski menjalnik,"1950 ccm, 174 kW / 237 KM",,
22778594,Mercedes-Benz A-Razred AMG A 45 S 4MATIC+ Multibeam|Pano|ACC|Burmester,49990.0,2024,63000 km,bencinski motor,avtomatski menjalnik,"1991 ccm, 310 kW / 421 KM",,
22578113,Mercedes-Benz S-Razred MAYBACH-S680.V12-4M-HLAJ-SOFT-PANO-2X-TV.,238880.0,2023,2980 km,bencinski motor,avtomatski menjalnik,"3982 ccm, 450 kW / 612 KM",,
21081163,Mercedes-Benz S-Razred Mercedes Maybach S 680 4MATIC dolgo med.,150000.0,2024,100000 km,bencinski motor,avtomatski menjalnik,"5980 ccm, 450 kW / 612 KM",,
22778656,Mercedes-Benz S-Razred Mercedes-AMG S 63 4MATIC+ TOP OPREMLJENO,,2018,115478 km,bencinski motor,avtomatski menjalnik,"3982 ccm, 450 kW / 612 KM",,
22642013,Mercedes-Benz S-Razred S 63 AMG 4MATIC+ Avt PANO HEADUP-NIGHTVISION+TOP ,,2018,211600 km,bencinski motor,avtomatski menjalnik,"3982 ccm, 450 kW / 612 KM",,
17121395,Mercedes-Benz S-Razred S 63 AMG 4MATIC+ L,144900.0,2020,62000 km,bencinski motor,avtomatski menjalnik,"3982 ccm, 450 kW / 612 KM",,
22671584,Mercedes-Benz GLE-Razred 53 e 4MATIC PREMIUM PLUS,175000.0,2026,1000 km,hibridni pogon,avtomatski menjalnik,"2999 ccm, 445 kW / 605 KM",,
22602963,Mercedes-Benz GLE-Razred AMG 53 e 4MATIC PREMIUM PLUS,170000.0,2026,4000 km,bencinski motor,avtomatski menjalnik,"2999 ccm, 445 kW / 605 KM",,
22607806,Mercedes-Benz GLE-Razred AMG 53 e 4MATIC PREMIUM PLUS,175000.0,2026,4001 km,hibridni pogon,avtomatski menjalnik,"2999 ccm, 445 kW / 605 KM",,
22061600,Mercedes-Benz G-Razred G63 AMG . CARBON IN-OUT.A22.3XTV.PAKET USNJE,,,,bencinski motor,avtomatski menjalnik,"3982 ccm, 445 kW / 605 KM",,NOVO
22711188,Mercedes-Benz AMG GT 4-vratni Coupe 63 AMG V8 SLOVENSKI 1. LASTNIK,110490.0,2019,32433 km,bencinski motor,avtomatski menjalnik,"3982 ccm, 430 kW / 585 KM",,
22568179,Mercedes-Benz AMG GT 4-vratni Coupe GT63S-BUCKET SEATS-AERO PAKET-ZRACNO-SOFT CLOSE...,89990.0,2018,86848 km,bencinski motor,avtomatski menjalnik,"3982 ccm, 430 kW / 585 KM",,
22102170,Mercedes-Benz AMG GT Coupe 63 4MATIC+.HLAJ SED.PERFORMANCE.CARBON.NIGHT PAK 2,164990.0,2025,5000 km,bencinski motor,avtomatski menjalnik,"3982 ccm, 430 kW / 585 KM",,
21987436,Mercedes-Benz AMG GT Coupe 63-AMG-4M+HLAJ-SED-PANOR-CARBON-BURMESTER-LIFT-21C,189885.0,2025,1048 km,bencinski motor,avtomatski menjalnik,"3982 ccm, 430 kW / 585 KM",,
